taxonomy_id,phylum,class,order,family,genus,species,strain,Gram.stain,genome_size,,,
2898441,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. J452,Pseudomonas sp. J452,negative,4863027,,,
2898442,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium sp. 62B,NA,negative,8149227,,,
2898483,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. 7-41,Pseudomonas sp. 7-41,negative,6836127,,,
2898580,Spirochaetota,Spirochaetia,Spirochaetales,Borreliaceae,Borrelia,Borrelia sp. RT1S,Borrelia sp. RT1S,negative,1249215,,,
2898581,Spirochaetota,Spirochaetia,Spirochaetales,Borreliaceae,Borrelia,Borrelia sp. RT5S,Borrelia sp. RT5S,negative,1181605,,,
2898725,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,Leclercia sp. G3L,Leclercia sp. G3L,negative,5093943,,,
2898793,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Frateuria,Frateuria edaphi,Frateuria sp. 5GH9-34,negative,3769403,,,
2898794,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma oryzicola,Spirosoma sp. RHs26,negative,7333475,,,
2898795,Actinomycetota,Actinomycetes,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium zhoupengii,Brevibacterium sp. HY170,positive,4408116,,,
2898796,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. cx-173,Nocardioides sp. cx-173,positive,4445725,,,
2899077,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Janthinobacterium sp. PLB04,Janthinobacterium sp. PLB04,negative,6414138,,,
2899121,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Tannockella,Tannockella kyphosi,Tannockella kyphosi,positive,2260890,,,
2899122,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Photobacterium sp. TY1-4,Photobacterium sp. TY1-4,negative,5607670,,,
2899123,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas cannabina,Sphingomonas sp. DM2-R-LB4,negative,4386171,,,
2899133,Candidatus Saccharimonadota,Candidatus Saccharimonadia,Candidatus Nanosynbacterales,Candidatus Nanosynbacteraceae,Candidatus Nanosynbacter,Candidatus Nanosynbacter sp. HMT-352,Candidatus Nanosynbacter sp. HMT-352,variable,725846.5,,,
2899220,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia endophytica,Massilia sp. DM-R-R2A-13,negative,5387550,,,
2899657,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. Nvir,NA,negative,5928177,,,
2899822,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas petroselini,NA,negative,6936857,,,
290,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Afipia,Afipia carboxydohydrogena,NA,negative,3271440,,,
2900152,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. LX-29,NA,positive,8228343,,,
2900738,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Sinomicrobium,Sinomicrobium kalidii,Sinomicrobium kalidii,negative,5364211,,,
290110,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus budapestensis,Xenorhabdus budapestensis,negative,4340130.5,,,
2901142,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Paralcaligenes,Paralcaligenes sp. KSB-10,Paralcaligenes sp. KSB-10,negative,4450628,,,
2901380,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NIBR-H-19,Pseudomonas sp. NIBR-H-19,negative,6184379,,,
2901381,Bacillota,Bacilli,Bacillales,Bacillaceae,Cytobacillus,Cytobacillus spongiae,Cytobacillus sp. CY-G,positive,4789051,,,
2901836,Bacillota,Bacilli,Bacillales,Alicyclobacillaceae,Fodinisporobacter,Fodinisporobacter ferrooxydans,NA,positive,4856687,,,
2901869,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Luteimonas,Luteimonas fraxinea,Luteimonas fraxinea,negative,4008283,,,
2902295,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio campbellii,Vibrio campbellii ATCC BAA-1116,negative,6045103,,,
2902422,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,Wolbachia endosymbiont of Frankliniella intonsa,NA,negative,1463884,,,
2902632,Candidatus Saccharimonadota,Candidatus Saccharimonadia,Candidatus Nanosynbacterales,Candidatus Nanosynbacteraceae,Candidatus Nanosynbacter,Candidatus Nanosynbacter sp. TM7-008,NA,variable,727700,,,
2903098,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium soyae,NA,negative,5286300.5,,,
2903099,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. HNM0561,Streptomyces sp. HNM0561,positive,11689692,,,
290315,Chlorobiota,Chlorobiia,Chlorobiales,Chlorobiaceae,Chlorobium,Chlorobium limicola,Chlorobium limicola DSM 245,negative,2763181,,,
290317,Chlorobiota,Chlorobiia,Chlorobiales,Chlorobiaceae,Chlorobium,Chlorobium phaeobacteroides,Chlorobium phaeobacteroides DSM 266,negative,3133902,,,
290335,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Tetragenococcus,Tetragenococcus koreensis,Tetragenococcus koreensis,positive,2732026,,,
290338,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter koseri,Citrobacter koseri ATCC BAA-895,negative,4735357,,,
290339,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter sakazakii,Cronobacter sakazakii ATCC BAA-894,negative,4530777,,,
290340,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter aurescens,Paenarthrobacter aurescens TC1,negative,5226648,,,
2903536,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. 20KCMC460,Mycobacterium sp. 20KCMC460,positive,6729043,,,
2903557,Actinomycetota,Actinomycetes,Streptosporangiales,Thermomonosporaceae,Actinoallomurus,Actinoallomurus sp. NBC_01490,NA,positive,11795300,,,
2903558,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. NBC_00438,NA,positive,10417451,,,
2903560,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. NBC_01286,NA,positive,10662691,,,
2903561,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. NBC_01307,NA,positive,11059676,,,
2903562,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. NBC_01480,NA,positive,10111527,,,
2903563,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. NBC_01488,NA,positive,9499283,,,
2903564,Actinomycetota,Actinomycetes,Kineosporiales,Kineosporiaceae,Kineococcus,Kineococcus sp. NBC_00420,NA,positive,5434400,,,
2903565,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Kitasatospora,Kitasatospora sp. NBC_00039,NA,positive,9033265,,,
2903566,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Kitasatospora,Kitasatospora sp. NBC_00085,NA,positive,9219708,,,
2903568,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Kitasatospora,Kitasatospora sp. NBC_00458,NA,positive,8011000,,,
2903570,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Kitasatospora,Kitasatospora sp. NBC_01246,NA,positive,8933706,,,
2903571,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Kitasatospora,Kitasatospora sp. NBC_01250,NA,positive,9001608,,,
2903572,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Kitasatospora,Kitasatospora sp. NBC_01266,NA,positive,8569703,,,
2903574,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Kitasatospora,Kitasatospora sp. NBC_01300,NA,positive,9442829,,,
2903575,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Kitasatospora,Kitasatospora sp. NBC_01302,NA,positive,9359098,,,
2903577,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Kitasatospora,Kitasatospora sp. NBC_01539,NA,positive,9364696,,,
2903578,Actinomycetota,Actinomycetes,Propionibacteriales,Kribbellaceae,Kribbella,Kribbella sp. NBC_01245,NA,positive,8679014,,,
2903579,Actinomycetota,Actinomycetes,Propionibacteriales,Kribbellaceae,Kribbella,Kribbella sp. NBC_01484,NA,positive,8854640,,,
2903580,Actinomycetota,Actinomycetes,Propionibacteriales,Kribbellaceae,Kribbella,Kribbella sp. NBC_01505,NA,positive,9918418,,,
2903581,Actinomycetota,Actinomycetes,Propionibacteriales,Kribbellaceae,Kribbella,Kribbella sp. NBC_01510,NA,positive,9072419,,,
2903582,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Lentzea,Lentzea sp. NBC_00516,NA,positive,10011987,,,
2903583,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,Microbispora,Microbispora sp. NBC_01189,NA,positive,7371534,,,
2903584,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,Microbispora,Microbispora sp. NBC_01389,NA,positive,7460551,,,
2903585,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. NBC_00330,NA,positive,7325679,,,
2903586,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. NBC_00389,NA,positive,7870275,,,
2903587,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. NBC_00617,NA,positive,7207773,,,
2903588,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. NBC_01392,NA,positive,7064414,,,
2903589,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. NBC_01405,NA,positive,7286859,,,
2903590,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. NBC_01412,NA,positive,8106527,,,
2903591,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Nocardia,Nocardia sp. NBC_00511,NA,positive,9198976,,,
2903593,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Nocardia,Nocardia sp. NBC_01327,NA,positive,9376595,,,
2903594,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Nocardia,Nocardia sp. NBC_01329,NA,positive,6420957,,,
2903595,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Nocardia,Nocardia sp. NBC_01377,NA,positive,9632804,,,
2903596,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Nocardia,Nocardia sp. NBC_01388,NA,positive,8957172,,,
2903597,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Nocardia,Nocardia sp. NBC_01499,NA,positive,10283473,,,
2903599,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,Sphaerisporangium,Sphaerisporangium sp. NBC_01403,NA,positive,10037836,,,
2903609,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00005,NA,positive,11081806,,,
2903611,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00015,NA,positive,11241544,,,
2903612,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00024,NA,positive,11459578,,,
2903613,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00029,NA,positive,8802311,,,
2903614,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00035,NA,positive,10425166,,,
2903616,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00040,NA,positive,8938955,,,
2903619,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00090,NA,positive,9250702,,,
2903621,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00104,NA,positive,10698161,,,
2903622,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00105,NA,positive,9662330,,,
2903623,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00122,NA,positive,7735569,,,
2903624,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00133,NA,positive,8919990,,,
2903625,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00138,NA,positive,7979580,,,
2903627,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00158,NA,positive,8418073,,,
2903629,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00162,NA,positive,9023989,,,
2903630,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00169,NA,positive,10117317,,,
2903631,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00172,NA,positive,10121374,,,
2903634,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00190,NA,positive,8893931,,,
2903635,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00207,NA,positive,9446829,,,
2903636,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00210,NA,positive,8783391,,,
2903637,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00228,NA,positive,10117404,,,
2903638,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00234,NA,positive,8274316,,,
2903639,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00236,NA,positive,8333111,,,
2903640,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00239,NA,positive,9315054,,,
2903641,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00250,NA,positive,9270399,,,
2903642,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00258,NA,positive,12223696,,,
2903643,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00259,NA,positive,8164743,,,
2903644,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00273,NA,positive,10316149,,,
2903645,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00310,NA,positive,10667068,,,
2903646,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00328,NA,positive,9971452,,,
2903647,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00391,NA,positive,10628885,,,
2903649,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00435,NA,positive,8101613,,,
2903651,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00442,NA,positive,7725772,,,
2903652,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00448,NA,positive,9648495,,,
2903653,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00453,NA,positive,10089300,,,
2903654,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00455,NA,positive,8472041,,,
2903655,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00466,NA,positive,7654929,,,
2903656,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00487,NA,positive,10744805,,,
2903657,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00490,NA,positive,10798493,,,
2903658,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00496,NA,positive,11851102,,,
2903659,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00503,NA,positive,8602329,,,
2903660,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00525,NA,positive,7102204,,,
2903661,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00554,NA,positive,10083910,,,
2903663,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00564,NA,positive,10504038,,,
2903665,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00576,NA,positive,10972925,,,
2903667,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00637,NA,positive,9327070,,,
2903668,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00656,NA,positive,9575572,,,
2903669,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00659,NA,positive,9661321,,,
2903670,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00683,NA,positive,8519659,,,
2903671,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00691,NA,positive,8336306,,,
2903672,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00696,NA,positive,11090730,,,
2903673,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00723,NA,positive,10285797,,,
2903674,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00726,NA,positive,6875124,,,
2903675,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00727,NA,positive,7280754,,,
2903676,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00728,NA,positive,9651205,,,
2903677,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00827,NA,positive,9465861,,,
2903678,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00828,NA,positive,10521522,,,
2903679,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00829,NA,positive,9312804,,,
2903680,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00838,NA,positive,8580597,,,
2903681,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00853,NA,positive,8393012,,,
2903682,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00859,NA,positive,8015150,,,
2903683,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00868,NA,positive,9531298,,,
2903684,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00869,NA,positive,7775113,,,
2903685,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00870,NA,positive,7773484,,,
2903686,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00872,NA,positive,9064491,,,
2903687,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00890,NA,positive,7775044,,,
2903690,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00932,NA,positive,8477959,,,
2903697,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00963,NA,positive,8580158,,,
2903700,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00984,NA,positive,9964306,,,
2903702,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00986,NA,positive,11750813,,,
2903703,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00987,NA,positive,10297410,,,
2903704,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. NBC_00988,NA,positive,12375414,,,
